,file_name,folder,common_name,scientific_name
1064,9400801I.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1065,9400801R.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1066,9400801U.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1067,9400802D.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1068,9400805S.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1069,94008060.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1070,9400807P.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1071,9400807Q.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1072,9400807R.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1073,9400807S.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1074,9400807T.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1075,9400807U.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1076,9400807V.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1077,9400807X.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1078,9400807Y.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1079,94008081.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1080,94008082.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1081,94008085.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1082,94008087.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1083,66002A01.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1084,66002A02.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1085,66002A03.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1086,66002A04.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1087,66002A05.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1088,66034001.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1089,66034002.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1090,66034004.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1091,66084001.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1092,66084002.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1093,66084003.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1094,66084004.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1095,66084005.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1096,66084006.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1097,66084007.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1098,66084008.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1099,66084009.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1100,6608400A.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1101,6608400B.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1102,6608400C.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1103,6608400D.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1104,6608400E.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1105,6608400F.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1106,6608500A.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1107,6608500B.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1108,6608500C.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1109,6608500D.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1110,6608500E.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1111,6608500F.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1112,6608500G.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1113,6608500H.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1114,6608500I.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1115,6608500J.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1116,6608500K.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1117,6608500L.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1118,6608500M.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1119,6608500N.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1120,6608500O.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1121,6608500P.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1122,6608500Q.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1123,6608500R.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1124,6608500S.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1125,6608900A.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1126,6608900B.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1127,6608900C.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1128,6608900D.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1129,6608900E.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1130,6608900F.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1131,6608900G.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1132,6608900H.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
1133,85013002.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1134,85013007.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1135,85013009.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1136,8501300A.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1137,8501300D.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1138,8501300E.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1139,8501300H.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1140,8501300I.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1141,8501300J.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1142,8501300K.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1143,8501300L.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1144,8501300M.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1145,8501300N.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1146,8501300P.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1147,8501300R.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1148,8501300S.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1149,8501300T.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1150,8501300X.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1151,8501300Y.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1152,85013010.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1153,85013011.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1154,85013014.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1155,85013015.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1156,85013019.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1157,8501301A.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1158,8501301C.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1159,8501301D.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1160,8501301F.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1161,8501301H.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1162,8501301J.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1163,85014001.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1164,85014003.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1165,85014005.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1166,85014006.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1167,85014007.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1168,8501400B.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1169,8501400F.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1170,8501400G.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1171,8501400H.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1172,8501400L.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1173,8501400M.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1174,8501400N.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1175,8501400P.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1176,8501400Q.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1177,8501400R.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1178,8501400S.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1179,8501400T.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1180,8501400U.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1181,8501400V.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1182,8501400Y.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
1183,57021001.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1184,57021002.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1185,57021003.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1186,57021004.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1187,57021005.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1188,57021007.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1189,57021008.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1190,57021009.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1191,5702100A.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1192,5702100B.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1193,5702100C.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1194,5702100D.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1195,5702100E.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1196,5702100F.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1197,5702100G.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1198,5702100H.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1199,5702100I.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1200,5702100J.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1201,5702100K.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1202,5702100L.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1203,5702100N.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1204,81037001.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1205,81037002.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1206,81037004.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1207,81037005.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1208,81037007.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1209,81037008.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1210,8103700A.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1211,8103700B.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1212,8103700C.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1213,8103700E.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1214,8103700F.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1215,8103700G.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1216,8103700H.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1217,8103700L.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1218,8103700P.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1219,8103700U.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1220,8103700V.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1221,81037011.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1224,91005006.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1225,9100500N.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1226,9100500R.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1227,9100500S.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1228,9100500Y.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1229,91005010.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1230,91005011.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1231,91005012.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1232,91005014.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1233,91005015.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1234,9100501D.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1235,9100501K.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1236,9100501S.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1237,9100501T.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1238,9100501V.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1239,9100501W.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1240,91005020.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1241,91005029.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1242,9100502F.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1243,9100502M.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1244,91005036.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1245,91005039.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1246,9100503E.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1247,9100503J.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1248,9100503O.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1249,9100503P.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
1250,79002004.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1251,79002007.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1252,7900200K.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1253,7900200L.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1254,7900200Q.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1255,7900200R.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1256,7900200S.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1257,7900200T.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1258,7900200U.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1259,7900200V.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1260,7900200W.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1261,7900200X.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1262,7900200Y.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1263,7900200Z.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1264,79002010.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1265,79002011.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
1266,79002012.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
