file_name,folder,common_name,scientific_name
90058068.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9005807N.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9005807O.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9005807P.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
93001008.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9300100D.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9300100H.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94006003.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94006004.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94006005.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008006.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008008.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400800U.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400800V.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400800W.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008010.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008011.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008017.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400801H.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400801I.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400801R.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400801U.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400802D.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400805S.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008060.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400807P.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400807Q.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400807R.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400807S.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400807T.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400807U.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400807V.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400807X.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9400807Y.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008081.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008082.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008085.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
94008087.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
66002A01.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66002A02.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66002A03.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66002A04.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66002A05.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66034001.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66034002.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66034004.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66084001.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66084002.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66084003.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66084004.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66084005.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66084006.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66084007.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66084008.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
66084009.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608400A.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608400B.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608400C.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608400D.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608400E.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608400F.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500A.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500B.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500C.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500D.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500E.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500F.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500G.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500H.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500I.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500J.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500K.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500L.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500M.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500N.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500O.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500P.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500Q.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500R.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608500S.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608900A.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608900B.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608900C.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608900D.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608900E.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608900F.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608900G.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
6608900H.wav,Ross Seal (Ommatophoca rossi) 50,Ross Seal,Ommatophoca rossi
85013002.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85013007.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85013009.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300A.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300D.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300E.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300H.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300I.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300J.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300K.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300L.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300M.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300N.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300P.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300R.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300S.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300T.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300X.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501300Y.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85013010.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85013011.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85013014.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85013015.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85013019.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501301A.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501301C.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501301D.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501301F.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501301H.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501301J.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85014001.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85014003.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85014005.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85014006.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
85014007.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400B.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400F.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400G.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400H.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400L.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400M.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400N.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400P.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400Q.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400R.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400S.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400T.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400U.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400V.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
8501400Y.wav,Rough-Toothed Dolphin (Steno bredanensis) 50,Rough-Toothed Dolphin,Steno bredanensis
57021001.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
57021002.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
57021003.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
57021004.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
57021005.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
57021007.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
57021008.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
57021009.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100A.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100B.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100C.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100D.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100E.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100F.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100G.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100H.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100I.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100J.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100K.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100L.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
5702100N.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
81037001.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
81037002.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
81037004.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
81037005.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
81037007.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
81037008.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700A.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700B.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700C.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700E.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700F.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700G.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700H.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700L.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700P.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700U.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8103700V.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
81037011.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
84016002.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
8401600B.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005006.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100500N.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100500R.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100500S.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100500Y.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005010.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005011.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005012.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005014.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005015.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100501D.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100501K.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100501S.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100501T.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100501V.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100501W.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005020.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005029.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100502F.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100502M.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005036.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
91005039.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100503E.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100503J.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100503O.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
9100503P.wav,Short-Finned (Pacific) Pilot Whale (Globicephala macrorhynchus_Globicephala scammoni) 67,Short-Finned (Pacific) Pilot Whale, Globicephala macrorhynchus_Globicephala scammoni
79002004.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
79002007.wav,Southern Right Whale (Eubalaena australis) 25,Southern Right Whale,Eubalaena australis
